Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
127,dc_sweep,css_nmos_svt,209.6e-15,,,
127,dc_sweep,gm_nmos_svt,1.833e-3,,,
127,dc_sweep,gmb_nmos_svt,235.6e-6,,,
127,dc_sweep,gds_nmos_svt,29.79e-6,,,
127,dc_sweep,id_nmos_svt,209.8e-6,,,
127,dc_sweep,sth_nmos_svt,20.92e-24,,,
127,dc_sweep,sfl_nmos_svt,47.54e-18,,,
127,dc_sweep,cgg_pmos_svt,313.1e-15,,,
127,dc_sweep,cdd_pmos_svt,6.293e-15,,,
127,dc_sweep,css_pmos_svt,303.5e-15,,,
127,dc_sweep,gm_pmos_svt,1.08e-3,,,
127,dc_sweep,gmb_pmos_svt,132e-6,,,
127,dc_sweep,gds_pmos_svt,17.87e-6,,,
127,dc_sweep,id_pmos_svt,-115.5e-6,,,
127,dc_sweep,sth_pmos_svt,11.8e-24,,,
127,dc_sweep,sfl_pmos_svt,4.983e-18,,,
"Parameters: ds=900m, gs=600m, length=1u, sb=250m",,,,,,
128,dc_sweep,cgg_nmos_svt,210.3e-15,,,
128,dc_sweep,cdd_nmos_svt,3.581e-15,,,
128,dc_sweep,css_nmos_svt,202.3e-15,,,
128,dc_sweep,gm_nmos_svt,1.578e-3,,,
128,dc_sweep,gmb_nmos_svt,177e-6,,,
128,dc_sweep,gds_nmos_svt,21.85e-6,,,
128,dc_sweep,id_nmos_svt,158.7e-6,,,
128,dc_sweep,sth_nmos_svt,17.58e-24,,,
128,dc_sweep,sfl_nmos_svt,32.99e-18,,,
128,dc_sweep,cgg_pmos_svt,304.6e-15,,,
128,dc_sweep,cdd_pmos_svt,6.268e-15,,,
128,dc_sweep,css_pmos_svt,293.8e-15,,,
128,dc_sweep,gm_pmos_svt,948.9e-6,,,
128,dc_sweep,gmb_pmos_svt,100.8e-6,,,
128,dc_sweep,gds_pmos_svt,14.76e-6,,,
128,dc_sweep,id_pmos_svt,-86.57e-6,,,
128,dc_sweep,sth_pmos_svt,9.785e-24,,,
128,dc_sweep,sfl_pmos_svt,2.975e-18,,,
"Parameters: ds=900m, gs=600m, length=1u, sb=500m",,,,,,
129,dc_sweep,cgg_nmos_svt,204.4e-15,,,
129,dc_sweep,cdd_nmos_svt,3.566e-15,,,
129,dc_sweep,css_nmos_svt,195.8e-15,,,
129,dc_sweep,gm_nmos_svt,1.344e-3,,,
129,dc_sweep,gmb_nmos_svt,134.5e-6,,,
129,dc_sweep,gds_nmos_svt,15.53e-6,,,
129,dc_sweep,id_nmos_svt,120e-6,,,
129,dc_sweep,sth_nmos_svt,14.8e-24,,,
129,dc_sweep,sfl_nmos_svt,22.54e-18,,,
129,dc_sweep,cgg_pmos_svt,296.2e-15,,,
129,dc_sweep,cdd_pmos_svt,6.248e-15,,,
129,dc_sweep,css_pmos_svt,284.9e-15,,,
129,dc_sweep,gm_pmos_svt,820.2e-6,,,
129,dc_sweep,gmb_pmos_svt,77.56e-6,,,
129,dc_sweep,gds_pmos_svt,12.12e-6,,,
129,dc_sweep,id_pmos_svt,-64.41e-6,,,
129,dc_sweep,sth_pmos_svt,8.053e-24,,,
129,dc_sweep,sfl_pmos_svt,1.751e-18,,,
"Parameters: ds=900m, gs=600m, length=1.5u, sb=0",,,,,,
130,dc_sweep,cgg_nmos_svt,318.6e-15,,,
130,dc_sweep,cdd_nmos_svt,3.662e-15,,,
130,dc_sweep,css_nmos_svt,314.1e-15,,,
130,dc_sweep,gm_nmos_svt,1.285e-3,,,
130,dc_sweep,gmb_nmos_svt,164.3e-6,,,
130,dc_sweep,gds_nmos_svt,18.3e-6,,,
130,dc_sweep,id_nmos_svt,151.6e-6,,,
130,dc_sweep,sth_nmos_svt,14.69e-24,,,
130,dc_sweep,sfl_nmos_svt,14.88e-18,,,
130,dc_sweep,cgg_pmos_svt,459.6e-15,,,
130,dc_sweep,cdd_pmos_svt,6.393e-15,,,
130,dc_sweep,css_pmos_svt,454.4e-15,,,
130,dc_sweep,gm_pmos_svt,781.6e-6,,,
130,dc_sweep,gmb_pmos_svt,95.05e-6,,,
130,dc_sweep,gds_pmos_svt,12.08e-6,,,
130,dc_sweep,id_pmos_svt,-87.97e-6,,,
130,dc_sweep,sth_pmos_svt,8.628e-24,,,
130,dc_sweep,sfl_pmos_svt,1.867e-18,,,
"Parameters: ds=900m, gs=600m, length=1.5u, sb=250m",,,,,,
131,dc_sweep,cgg_nmos_svt,309.9e-15,,,
131,dc_sweep,cdd_nmos_svt,3.633e-15,,,
131,dc_sweep,css_nmos_svt,303.6e-15,,,
131,dc_sweep,gm_nmos_svt,1.114e-3,,,
131,dc_sweep,gmb_nmos_svt,124.2e-6,,,
131,dc_sweep,gds_nmos_svt,13.37e-6,,,
131,dc_sweep,id_nmos_svt,115.8e-6,,,
131,dc_sweep,sth_nmos_svt,12.45e-24,,,
131,dc_sweep,sfl_nmos_svt,10.51e-18,,,
131,dc_sweep,cgg_pmos_svt,447.5e-15,,,
131,dc_sweep,cdd_pmos_svt,6.352e-15,,,
131,dc_sweep,css_pmos_svt,440.6e-15,,,
131,dc_sweep,gm_pmos_svt,694.7e-6,,,
131,dc_sweep,gmb_pmos_svt,73.22e-6,,,
131,dc_sweep,gds_pmos_svt,10.13e-6,,,
131,dc_sweep,id_pmos_svt,-67.1e-6,,,
131,dc_sweep,sth_pmos_svt,7.245e-24,,,
131,dc_sweep,sfl_pmos_svt,1.147e-18,,,
"Parameters: ds=900m, gs=600m, length=1.5u, sb=500m",,,,,,
132,dc_sweep,cgg_nmos_svt,301.5e-15,,,
132,dc_sweep,cdd_nmos_svt,3.61e-15,,,
132,dc_sweep,css_nmos_svt,294.3e-15,,,
132,dc_sweep,gm_nmos_svt,957.6e-6,,,
132,dc_sweep,gmb_nmos_svt,95.23e-6,,,
132,dc_sweep,gds_nmos_svt,9.419e-6,,,
132,dc_sweep,id_nmos_svt,88.54e-6,,,
132,dc_sweep,sth_nmos_svt,10.57e-24,,,
132,dc_sweep,sfl_nmos_svt,7.337e-18,,,
132,dc_sweep,cgg_pmos_svt,435.8e-15,,,
132,dc_sweep,cdd_pmos_svt,6.319e-15,,,
132,dc_sweep,css_pmos_svt,428.2e-15,,,
132,dc_sweep,gm_pmos_svt,609.9e-6,,,
132,dc_sweep,gmb_pmos_svt,57.15e-6,,,
132,dc_sweep,gds_pmos_svt,8.467e-6,,,
132,dc_sweep,id_pmos_svt,-50.89e-6,,,
132,dc_sweep,sth_pmos_svt,6.051e-24,,,
132,dc_sweep,sfl_pmos_svt,698.3e-21,,,
"Parameters: ds=900m, gs=600m, length=2u, sb=0",,,,,,
133,dc_sweep,cgg_nmos_svt,420.3e-15,,,
133,dc_sweep,cdd_nmos_svt,3.729e-15,,,
133,dc_sweep,css_nmos_svt,418.8e-15,,,
133,dc_sweep,gm_nmos_svt,991.2e-6,,,
133,dc_sweep,gmb_nmos_svt,126.4e-6,,,
133,dc_sweep,gds_nmos_svt,12.92e-6,,,
133,dc_sweep,id_nmos_svt,119e-6,,,
133,dc_sweep,sth_nmos_svt,11.34e-24,,,
133,dc_sweep,sfl_nmos_svt,6.449e-18,,,
133,dc_sweep,cgg_pmos_svt,605.3e-15,,,
133,dc_sweep,cdd_pmos_svt,6.498e-15,,,
133,dc_sweep,css_pmos_svt,605.6e-15,,,
133,dc_sweep,gm_pmos_svt,617.2e-6,,,
133,dc_sweep,gmb_pmos_svt,74.94e-6,,,
133,dc_sweep,gds_pmos_svt,9.134e-6,,,
133,dc_sweep,id_pmos_svt,-71.75e-6,,,
133,dc_sweep,sth_pmos_svt,6.858e-24,,,
133,dc_sweep,sfl_pmos_svt,913.9e-21,,,
"Parameters: ds=900m, gs=600m, length=2u, sb=250m",,,,,,
134,dc_sweep,cgg_nmos_svt,408.9e-15,,,
134,dc_sweep,cdd_nmos_svt,3.688e-15,,,
134,dc_sweep,css_nmos_svt,405e-15,,,
134,dc_sweep,gm_nmos_svt,862.8e-6,,,
134,dc_sweep,gmb_nmos_svt,95.89e-6,,,
134,dc_sweep,gds_nmos_svt,9.387e-6,,,
134,dc_sweep,id_nmos_svt,91.39e-6,,,
134,dc_sweep,sth_nmos_svt,9.649e-24,,,
134,dc_sweep,sfl_nmos_svt,4.603e-18,,,
134,dc_sweep,cgg_pmos_svt,589.7e-15,,,
134,dc_sweep,cdd_pmos_svt,6.441e-15,,,
134,dc_sweep,css_pmos_svt,587.7e-15,,,
134,dc_sweep,gm_pmos_svt,552e-6,,,
134,dc_sweep,gmb_pmos_svt,58e-6,,,
134,dc_sweep,gds_pmos_svt,7.727e-6,,,
134,dc_sweep,id_pmos_svt,-55.26e-6,,,
134,dc_sweep,sth_pmos_svt,5.799e-24,,,
134,dc_sweep,sfl_pmos_svt,571e-21,,,
"Parameters: ds=900m, gs=600m, length=2u, sb=500m",,,,,,
135,dc_sweep,cgg_nmos_svt,398.1e-15,,,
135,dc_sweep,cdd_nmos_svt,3.655e-15,,,
135,dc_sweep,css_nmos_svt,393e-15,,,
135,dc_sweep,gm_nmos_svt,745.1e-6,,,
135,dc_sweep,gmb_nmos_svt,73.86e-6,,,
135,dc_sweep,gds_nmos_svt,6.551e-6,,,
135,dc_sweep,id_nmos_svt,70.31e-6,,,
135,dc_sweep,sth_nmos_svt,8.232e-24,,,
135,dc_sweep,sfl_nmos_svt,3.253e-18,,,
135,dc_sweep,cgg_pmos_svt,574.6e-15,,,
135,dc_sweep,cdd_pmos_svt,6.395e-15,,,
135,dc_sweep,css_pmos_svt,571.8e-15,,,
135,dc_sweep,gm_pmos_svt,488.7e-6,,,
135,dc_sweep,gmb_pmos_svt,45.6e-6,,,
135,dc_sweep,gds_pmos_svt,6.522e-6,,,
135,dc_sweep,id_pmos_svt,-42.38e-6,,,
135,dc_sweep,sth_pmos_svt,4.883e-24,,,
135,dc_sweep,sfl_pmos_svt,354.3e-21,,,
"Parameters: ds=900m, gs=900m, length=1u, sb=0",,,,,,
136,dc_sweep,cgg_nmos_svt,229.4e-15,,,
136,dc_sweep,cdd_nmos_svt,4.221e-15,,,
136,dc_sweep,css_nmos_svt,223.1e-15,,,
136,dc_sweep,gm_nmos_svt,4.036e-3,,,
136,dc_sweep,gmb_nmos_svt,479e-6,,,
136,dc_sweep,gds_nmos_svt,109e-6,,,
136,dc_sweep,id_nmos_svt,1.114e-3,,,
136,dc_sweep,sth_nmos_svt,52.97e-24,,,
136,dc_sweep,sfl_nmos_svt,309.7e-18,,,
136,dc_sweep,cgg_pmos_svt,326.3e-15,,,
136,dc_sweep,cdd_pmos_svt,7.695e-15,,,
136,dc_sweep,css_pmos_svt,318.4e-15,,,
136,dc_sweep,gm_pmos_svt,1.796e-3,,,
136,dc_sweep,gmb_pmos_svt,250.1e-6,,,
136,dc_sweep,gds_pmos_svt,55.53e-6,,,
136,dc_sweep,id_pmos_svt,-560.7e-6,,,
136,dc_sweep,sth_pmos_svt,26.94e-24,,,
136,dc_sweep,sfl_pmos_svt,91e-18,,,
"Parameters: ds=900m, gs=900m, length=1u, sb=250m",,,,,,
137,dc_sweep,cgg_nmos_svt,226e-15,,,
137,dc_sweep,cdd_nmos_svt,4.168e-15,,,
137,dc_sweep,css_nmos_svt,218.2e-15,,,
137,dc_sweep,gm_nmos_svt,3.892e-3,,,
137,dc_sweep,gmb_nmos_svt,398.7e-6,,,
137,dc_sweep,gds_nmos_svt,93.17e-6,,,
137,dc_sweep,id_nmos_svt,1.005e-3,,,
137,dc_sweep,sth_nmos_svt,49.56e-24,,,
137,dc_sweep,sfl_nmos_svt,284.4e-18,,,
137,dc_sweep,cgg_pmos_svt,321.9e-15,,,
137,dc_sweep,cdd_pmos_svt,7.619e-15,,,
137,dc_sweep,css_pmos_svt,312.3e-15,,,
137,dc_sweep,gm_pmos_svt,1.719e-3,,,
137,dc_sweep,gmb_pmos_svt,203.2e-6,,,
137,dc_sweep,gds_pmos_svt,50.53e-6,,,
137,dc_sweep,id_pmos_svt,-504.4e-6,,,
137,dc_sweep,sth_pmos_svt,25.11e-24,,,
137,dc_sweep,sfl_pmos_svt,74.39e-18,,,
"Parameters: ds=900m, gs=900m, length=1u, sb=500m",,,,,,
138,dc_sweep,cgg_nmos_svt,223.2e-15,,,
138,dc_sweep,cdd_nmos_svt,4.123e-15,,,
138,dc_sweep,css_nmos_svt,214.5e-15,,,
138,dc_sweep,gm_nmos_svt,3.766e-3,,,
138,dc_sweep,gmb_nmos_svt,340.2e-6,,,
138,dc_sweep,gds_nmos_svt,79.16e-6,,,
138,dc_sweep,id_nmos_svt,913e-6,,,
138,dc_sweep,sth_nmos_svt,46.64e-24,,,
138,dc_sweep,sfl_nmos_svt,261.7e-18,,,
138,dc_sweep,cgg_pmos_svt,318e-15,,,
138,dc_sweep,cdd_pmos_svt,7.555e-15,,,
138,dc_sweep,css_pmos_svt,307.6e-15,,,
138,dc_sweep,gm_pmos_svt,1.655e-3,,,
138,dc_sweep,gmb_pmos_svt,171e-6,,,
138,dc_sweep,gds_pmos_svt,46.52e-6,,,
138,dc_sweep,id_pmos_svt,-457.9e-6,,,
138,dc_sweep,sth_pmos_svt,23.53e-24,,,
138,dc_sweep,sfl_pmos_svt,61.75e-18,,,
"Parameters: ds=900m, gs=900m, length=1.5u, sb=0",,,,,,
139,dc_sweep,cgg_nmos_svt,336.7e-15,,,
139,dc_sweep,cdd_nmos_svt,4.565e-15,,,
139,dc_sweep,css_nmos_svt,333.2e-15,,,
139,dc_sweep,gm_nmos_svt,2.828e-3,,,
139,dc_sweep,gmb_nmos_svt,334.2e-6,,,
139,dc_sweep,gds_nmos_svt,63.42e-6,,,
139,dc_sweep,id_nmos_svt,782.2e-6,,,
139,dc_sweep,sth_nmos_svt,36.11e-24,,,
139,dc_sweep,sfl_nmos_svt,98.58e-18,,,
139,dc_sweep,cgg_pmos_svt,476.7e-15,,,
139,dc_sweep,cdd_pmos_svt,8.218e-15,,,
139,dc_sweep,css_pmos_svt,474.4e-15,,,
139,dc_sweep,gm_pmos_svt,1.285e-3,,,
139,dc_sweep,gmb_pmos_svt,179.1e-6,,,
139,dc_sweep,gds_pmos_svt,35.62e-6,,,
139,dc_sweep,id_pmos_svt,-406.4e-6,,,
139,dc_sweep,sth_pmos_svt,18.96e-24,,,
139,dc_sweep,sfl_pmos_svt,31.3e-18,,,
"Parameters: ds=900m, gs=900m, length=1.5u, sb=250m",,,,,,
140,dc_sweep,cgg_nmos_svt,331.6e-15,,,
140,dc_sweep,cdd_nmos_svt,4.474e-15,,,
140,dc_sweep,css_nmos_svt,325.8e-15,,,
140,dc_sweep,gm_nmos_svt,2.722e-3,,,
140,dc_sweep,gmb_nmos_svt,277e-6,,,
140,dc_sweep,gds_nmos_svt,53.5e-6,,,
140,dc_sweep,id_nmos_svt,706.2e-6,,,
140,dc_sweep,sth_nmos_svt,33.83e-24,,,
140,dc_sweep,sfl_nmos_svt,90.18e-18,,,
140,dc_sweep,cgg_pmos_svt,470e-15,,,
140,dc_sweep,cdd_pmos_svt,8.087e-15,,,
140,dc_sweep,css_pmos_svt,465.3e-15,,,
140,dc_sweep,gm_pmos_svt,1.228e-3,,,
140,dc_sweep,gmb_pmos_svt,144.8e-6,,,
140,dc_sweep,gds_pmos_svt,32.46e-6,,,
140,dc_sweep,id_pmos_svt,-366.2e-6,,,
140,dc_sweep,sth_pmos_svt,17.7e-24,,,
140,dc_sweep,sfl_pmos_svt,25.65e-18,,,
"Parameters: ds=900m, gs=900m, length=1.5u, sb=500m",,,,,,
141,dc_sweep,cgg_nmos_svt,327.2e-15,,,
141,dc_sweep,cdd_nmos_svt,4.398e-15,,,
141,dc_sweep,css_nmos_svt,320.3e-15,,,
141,dc_sweep,gm_nmos_svt,2.631e-3,,,
141,dc_sweep,gmb_nmos_svt,235.8e-6,,,
141,dc_sweep,gds_nmos_svt,44.71e-6,,,
141,dc_sweep,id_nmos_svt,642.4e-6,,,
141,dc_sweep,sth_nmos_svt,31.89e-24,,,
141,dc_sweep,sfl_nmos_svt,82.73e-18,,,
141,dc_sweep,cgg_pmos_svt,464e-15,,,
141,dc_sweep,cdd_pmos_svt,7.979e-15,,,
141,dc_sweep,css_pmos_svt,458.4e-15,,,
141,dc_sweep,gm_pmos_svt,1.182e-3,,,
141,dc_sweep,gmb_pmos_svt,121.4e-6,,,
141,dc_sweep,gds_pmos_svt,29.96e-6,,,
141,dc_sweep,id_pmos_svt,-333.1e-6,,,
141,dc_sweep,sth_pmos_svt,16.62e-24,,,
141,dc_sweep,sfl_pmos_svt,21.36e-18,,,
"Parameters: ds=900m, gs=900m, length=2u, sb=0",,,,,,
142,dc_sweep,cgg_nmos_svt,443.5e-15,,,
142,dc_sweep,cdd_nmos_svt,4.933e-15,,,
142,dc_sweep,css_nmos_svt,443.3e-15,,,
142,dc_sweep,gm_nmos_svt,2.179e-3,,,
142,dc_sweep,gmb_nmos_svt,257.2e-6,,,
142,dc_sweep,gds_nmos_svt,43e-6,,,
142,dc_sweep,id_nmos_svt,603.8e-6,,,
142,dc_sweep,sth_nmos_svt,27.41e-24,,,
142,dc_sweep,sfl_nmos_svt,43e-18,,,
142,dc_sweep,cgg_pmos_svt,626.2e-15,,,
142,dc_sweep,cdd_pmos_svt,8.784e-15,,,
142,dc_sweep,css_pmos_svt,630.5e-15,,,
142,dc_sweep,gm_pmos_svt,1.008e-3,,,
142,dc_sweep,gmb_pmos_svt,140.8e-6,,,
142,dc_sweep,gds_pmos_svt,26.1e-6,,,
142,dc_sweep,id_pmos_svt,-321.5e-6,,,
142,dc_sweep,sth_pmos_svt,14.74e-24,,,
142,dc_sweep,sfl_pmos_svt,14.54e-18,,,
"Parameters: ds=900m, gs=900m, length=2u, sb=250m",,,,,,
143,dc_sweep,cgg_nmos_svt,436.5e-15,,,
143,dc_sweep,cdd_nmos_svt,4.802e-15,,,
143,dc_sweep,css_nmos_svt,433.5e-15,,,
143,dc_sweep,gm_nmos_svt,2.096e-3,,,
143,dc_sweep,gmb_nmos_svt,212.7e-6,,,
143,dc_sweep,gds_nmos_svt,35.9e-6,,,
143,dc_sweep,id_nmos_svt,545.4e-6,,,
143,dc_sweep,sth_nmos_svt,25.69e-24,,,
143,dc_sweep,sfl_nmos_svt,39.24e-18,,,
143,dc_sweep,cgg_pmos_svt,617.2e-15,,,
143,dc_sweep,cdd_pmos_svt,8.594e-15,,,
143,dc_sweep,css_pmos_svt,618.4e-15,,,
143,dc_sweep,gm_pmos_svt,962.8e-6,,,
143,dc_sweep,gmb_pmos_svt,113.5e-6,,,
143,dc_sweep,gds_pmos_svt,23.8e-6,,,
143,dc_sweep,id_pmos_svt,-290e-6,,,
143,dc_sweep,sth_pmos_svt,13.77e-24,,,
143,dc_sweep,sfl_pmos_svt,11.93e-18,,,
"Parameters: ds=900m, gs=900m, length=2u, sb=500m",,,,,,
144,dc_sweep,cgg_nmos_svt,430.6e-15,,,
144,dc_sweep,cdd_nmos_svt,4.692e-15,,,
144,dc_sweep,css_nmos_svt,426.2e-15,,,
144,dc_sweep,gm_nmos_svt,2.025e-3,,,
144,dc_sweep,gmb_nmos_svt,180.7e-6,,,
144,dc_sweep,gds_nmos_svt,29.59e-6,,,
144,dc_sweep,id_nmos_svt,496.4e-6,,,
144,dc_sweep,sth_nmos_svt,24.24e-24,,,
144,dc_sweep,sfl_nmos_svt,35.92e-18,,,
144,dc_sweep,cgg_pmos_svt,609.1e-15,,,
144,dc_sweep,cdd_pmos_svt,8.436e-15,,,
144,dc_sweep,css_pmos_svt,609.2e-15,,,
144,dc_sweep,gm_pmos_svt,925.7e-6,,,
144,dc_sweep,gmb_pmos_svt,94.9e-6,,,
144,dc_sweep,gds_pmos_svt,22e-6,,,
144,dc_sweep,id_pmos_svt,-264.1e-6,,,
144,dc_sweep,sth_pmos_svt,12.94e-24,,,
144,dc_sweep,sfl_pmos_svt,9.956e-18,,,

